,Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,District,Latitude,Longitude
9312,2500,456,49,1,2,1,1,1,1,1,Casa Verde/São Paulo,-23.509133,-46.651834
9313,1980,605,62,2,2,1,1,0,0,1,Casa Verde/São Paulo,-23.513717,-46.660349
9314,2500,456,49,1,2,1,1,0,0,0,Casa Verde/São Paulo,-23.509133,-46.651834
9315,2300,657,90,2,2,1,2,1,0,1,Casa Verde/São Paulo,-23.513152,-46.662217
9316,3500,1850,192,4,6,3,2,0,0,0,Casa Verde/São Paulo,-23.509273,-46.665182
9317,2800,660,88,3,2,1,2,0,0,0,Casa Verde/São Paulo,-23.511722,-46.655559
9318,1400,390,53,2,2,1,1,0,0,1,Jaçanã/São Paulo,-23.468007,-46.575936
9319,1350,330,41,2,2,1,1,0,0,1,Jaçanã/São Paulo,-23.465702,-46.585427
9320,1400,369,55,2,2,1,1,1,0,1,Jaçanã/São Paulo,-23.465702,-46.585427
9321,1000,408,70,2,2,1,1,0,0,0,Jaçanã/São Paulo,-23.459836,-46.584563
9322,1000,50,45,2,2,1,1,0,0,0,Jaçanã/São Paulo,-23.468488,-46.576731
9323,1350,300,58,3,2,1,1,0,0,0,Jaçanã/São Paulo,-23.483119,-46.566866
9324,1000,415,78,2,2,1,2,0,0,0,Jaçanã/São Paulo,-23.462102,-46.585879
9325,1000,50,45,2,2,1,1,0,0,0,Jaçanã/São Paulo,-23.468488,-46.576731
9326,1200,610,65,2,2,1,2,1,1,1,Jaçanã/São Paulo,-23.468166,-46.589562
9327,1350,380,41,2,2,1,1,0,0,1,Jaçanã/São Paulo,-23.465702,-46.585427
9328,980,460,64,3,2,1,1,0,0,0,Jaçanã/São Paulo,-23.47138,-46.581835
9329,1700,485,65,2,2,1,1,1,0,1,Jaçanã/São Paulo,-23.462729,-46.586235
9330,1200,610,65,2,2,1,2,1,1,1,Jaçanã/São Paulo,-23.46926,-46.588511
9331,1000,600,70,2,2,1,2,1,0,0,Jaçanã/São Paulo,-23.4614,-46.58579
9332,999,590,72,2,2,1,2,0,0,0,Jaçanã/São Paulo,-23.460059,-46.58511
9333,1000,600,70,2,2,1,2,0,0,0,Jaçanã/São Paulo,-23.460059,-46.58511
9334,1600,420,70,2,2,1,2,0,0,0,Jaçanã/São Paulo,-23.459822,-46.585017
9335,1000,700,70,2,2,1,2,1,0,1,Jaçanã/São Paulo,-23.464472,-46.585095
9336,1000,600,70,2,2,1,2,0,0,0,Jaçanã/São Paulo,-23.460059,-46.58511
9337,1000,600,78,2,2,1,2,0,0,1,Jaçanã/São Paulo,-23.460059,-46.58511
9338,950,550,70,2,2,1,1,0,0,0,Jaçanã/São Paulo,-23.460059,-46.58511
9339,1000,600,70,2,2,1,1,1,0,1,Jaçanã/São Paulo,-23.460059,-46.58511
9340,1000,600,78,2,2,1,2,1,0,1,Jaçanã/São Paulo,-23.460059,-46.58511
9341,1500,450,80,3,3,1,1,0,0,0,Jaçanã/São Paulo,-23.463148,-46.584797
9342,1200,0,45,2,2,1,1,0,0,0,Jaçanã/São Paulo,-23.463072,-46.573293
9343,1500,550,70,2,2,1,2,1,0,0,Jaçanã/São Paulo,-23.4614,-46.58579
9344,1000,200,47,2,2,1,1,0,0,0,Jaçanã/São Paulo,-23.463072,-46.573293
9345,1600,0,70,2,2,1,2,0,0,0,Jaçanã/São Paulo,-23.4614,-46.58579
9346,1000,500,78,2,2,1,1,0,0,0,Jaçanã/São Paulo,-23.460059,-46.58511
9347,1000,600,70,2,2,1,2,0,0,0,Jaçanã/São Paulo,-23.460059,-46.58511
9348,1080,488,60,2,2,1,1,1,0,1,Jaçanã/São Paulo,-23.483799,-46.595212
9349,1000,600,70,2,2,1,2,0,0,0,Jaçanã/São Paulo,-23.4614,-46.58579
9350,1300,358,50,2,2,1,1,0,0,0,Mandaqui/São Paulo,-23.469599,-46.65017
9351,900,450,50,2,2,1,1,1,0,0,Mandaqui/São Paulo,-23.468283,-46.637882
9352,1300,611,70,2,2,1,1,0,0,0,Mandaqui/São Paulo,-23.472499,-46.630318
9353,1000,480,50,2,2,1,1,1,0,0,Mandaqui/São Paulo,-23.468366,-46.637888
9354,1300,445,55,2,2,1,1,0,0,0,Mandaqui/São Paulo,-23.468283,-46.637882
9355,2000,750,92,3,2,1,1,0,0,1,Mandaqui/São Paulo,-23.483715,-46.642141
9356,2000,1100,70,2,3,2,1,0,0,0,Mandaqui/São Paulo,-23.484146,-46.623666
9357,1500,420,65,3,2,1,1,0,0,0,Mandaqui/São Paulo,-23.469599,-46.65017
9358,1500,546,60,3,2,1,1,0,0,0,Mandaqui/São Paulo,-23.47234,-46.637558
9359,1200,440,50,2,2,1,1,0,1,0,Mandaqui/São Paulo,-23.473984,-46.638374
9360,1500,546,65,3,2,1,1,0,0,0,Mandaqui/São Paulo,-23.47234,-46.637558
9361,1650,598,95,3,2,1,2,0,0,0,Mandaqui/São Paulo,-23.465954,-46.636802
9362,1400,475,60,2,2,1,1,0,0,0,Mandaqui/São Paulo,-23.472341,-46.634277
9363,1300,450,54,2,2,1,1,1,0,0,Mandaqui/São Paulo,-23.473984,-46.638374
9364,2500,1000,147,3,2,1,2,0,0,0,Mandaqui/São Paulo,-23.476191,-46.628244
9365,3000,1020,105,3,2,1,1,0,0,1,Mandaqui/São Paulo,-23.473211,-46.631454
9366,1500,950,90,3,2,1,3,0,0,0,Mandaqui/São Paulo,-23.472499,-46.630318
9367,1600,1554,153,4,2,1,2,0,0,0,Mandaqui/São Paulo,-23.465665,-46.637532
9368,1600,850,70,2,2,1,1,0,0,0,Mandaqui/São Paulo,-23.486094,-46.624026
9369,2050,1115,84,3,2,1,2,0,0,0,Mandaqui/São Paulo,-23.473217,-46.637782
9370,2200,605,70,3,2,1,1,1,0,1,Mandaqui/São Paulo,-23.466238,-46.637822
9371,1600,877,84,3,2,1,3,0,0,1,Mandaqui/São Paulo,-23.468945,-46.630556
9372,1300,605,60,3,2,1,1,0,0,0,Mandaqui/São Paulo,-23.465401,-46.634378
9373,1100,652,62,2,2,1,1,1,0,0,Mandaqui/São Paulo,-23.470012,-46.632076
9374,3200,2000,280,4,5,4,4,0,0,0,Mandaqui/São Paulo,-23.486376,-46.624013
9375,3200,32,120,4,4,3,2,0,0,1,Mandaqui/São Paulo,-23.478732,-46.633136
9376,1500,940,83,3,2,1,1,0,0,1,Mandaqui/São Paulo,-23.487626,-46.63834
9377,2500,675,88,3,2,1,1,0,0,0,Santana/São Paulo,-23.488399,-46.639589
9378,3200,0,60,2,2,1,1,0,1,0,Santana/São Paulo,-23.49988,-46.630458
9379,1800,590,42,1,2,1,2,1,0,1,Santana/São Paulo,-23.493596,-46.626172
9380,2500,934,110,3,2,1,2,0,0,0,Santana/São Paulo,-23.486742,-46.62809
9381,3500,2150,200,4,5,4,4,0,0,1,Santana/São Paulo,-23.486761,-46.627115
9382,1400,533,55,2,2,1,1,0,0,1,Santana/São Paulo,-23.497694,-46.612494
9383,1800,1627,157,3,3,1,3,1,0,1,Santana/São Paulo,-23.488177,-46.629423
9384,2100,1200,101,3,2,1,2,0,0,1,Santana/São Paulo,-23.491624,-46.628249
9385,2500,595,42,1,2,1,2,0,0,0,Santana/São Paulo,-23.493604,-46.626147
9386,3000,2000,66,3,2,1,1,0,0,0,Santana/São Paulo,-23.496998,-46.636553
9387,2200,389,42,1,2,1,1,0,0,1,Santana/São Paulo,-23.497567,-46.622099
9388,2500,1500,94,2,2,1,2,0,0,1,Santana/São Paulo,-23.502961,-46.642028
9389,1500,650,55,2,2,1,1,0,0,0,Santana/São Paulo,-23.497614,-46.627948
9390,1400,1500,32,1,2,1,1,1,1,1,Santana/São Paulo,-23.500173,-46.624043
9391,1300,230,55,1,2,1,1,1,0,0,Santana/São Paulo,-23.496502,-46.622753
9392,7600,3300,354,3,4,3,4,1,0,1,Santana/São Paulo,-23.491544,-46.630322
9393,2200,450,44,1,2,1,1,1,0,1,Santana/São Paulo,-23.505573,-46.623403
9394,3300,1250,148,3,4,3,2,1,0,1,Santana/São Paulo,-23.491535,-46.628767
9395,2300,360,70,3,2,1,1,1,0,0,Santana/São Paulo,-23.500048,-46.62985
9396,2500,1000,123,2,2,1,3,1,0,1,Santana/São Paulo,-23.484384,-46.629848
9397,4000,600,95,2,2,1,2,1,0,1,Santana/São Paulo,-23.497471,-46.632203
9398,1500,380,70,2,2,1,1,0,0,0,Santana/São Paulo,-23.498941,-46.625078
9399,1300,260,65,2,2,1,1,0,0,0,Santana/São Paulo,-23.494162,-46.634044
9400,2000,890,100,3,3,1,1,0,0,1,Santana/São Paulo,-23.503412,-46.635713
9401,1300,455,70,2,2,1,1,1,0,0,Santana/São Paulo,-23.506661,-46.626128
9402,1700,953,125,3,2,1,2,0,0,0,Santana/São Paulo,-23.500251,-46.634611
9403,3300,1200,118,3,4,2,3,0,0,1,Santana/São Paulo,-23.488859,-46.627601
9404,1450,150,60,2,2,1,1,0,0,0,Santana/São Paulo,-23.501052,-46.622735
9405,15000,900,296,4,5,3,4,1,0,1,Santana/São Paulo,-23.502112,-46.635065
9406,2700,900,105,3,3,2,2,0,0,1,Tremembé/São Paulo,-23.45228,-46.622108
9407,1100,480,52,2,2,1,1,0,1,0,Tremembé/São Paulo,-23.455517,-46.620546
9408,800,482,55,2,2,1,1,1,0,0,Tremembé/São Paulo,-23.45302,-46.625552
9409,1600,610,96,3,2,1,1,0,0,0,Tremembé/São Paulo,-23.464055,-46.617495
9410,2200,150,110,3,1,2,3,0,0,0,Tremembé/São Paulo,-23.500251,-46.634611
9411,1000,610,72,2,2,1,1,0,0,1,Tremembé/São Paulo,-23.460885,-46.595091
9412,2000,700,85,3,2,1,1,1,0,0,Tremembé/São Paulo,-23.460196,-46.624475
9413,1100,584,60,2,2,1,1,1,0,0,Tremembé/São Paulo,-23.45511,-46.614656
9414,2200,0,110,3,4,3,3,0,0,0,Tremembé/São Paulo,-23.449703,-46.61341
9415,1350,690,68,2,2,1,2,0,0,0,Tremembé/São Paulo,-23.45511,-46.614656
9416,2300,533,107,3,2,1,2,0,0,1,Tremembé/São Paulo,-23.45797,-46.622351
9417,1000,483,52,2,2,1,1,1,0,0,Tremembé/São Paulo,-23.455537,-46.620562
9418,1350,1350,50,2,2,1,1,1,0,0,Tremembé/São Paulo,-23.442716,-46.61458
9419,1800,900,97,2,2,1,2,1,0,1,Tremembé/São Paulo,-23.475741,-46.612531
9420,1300,1,49,2,2,1,1,0,0,0,Tremembé/São Paulo,-23.442587,-46.614498
9421,800,0,50,1,2,1,1,0,0,0,Tremembé/São Paulo,-23.447424,-46.754212
9422,750,480,52,2,2,1,1,0,0,0,Tremembé/São Paulo,-23.459863,-46.625473
9423,1000,400,50,2,2,1,1,1,0,1,Tremembé/São Paulo,-23.419688,-46.581064
9424,3000,0,120,2,5,2,2,0,0,0,Tremembé/São Paulo,-23.459628,-46.621955
9425,1500,145,70,2,2,1,1,0,0,0,Tremembé/São Paulo,-23.45795,-46.59243
9426,1200,480,52,2,2,1,1,0,0,0,Tremembé/São Paulo,-23.455517,-46.620546
9427,2000,680,85,3,2,1,1,1,0,1,Tremembé/São Paulo,-23.460196,-46.624475
9428,2500,1100,89,3,4,1,1,0,0,1,Tremembé/São Paulo,-23.46876,-46.615477
9429,2680,680,85,3,2,1,1,0,0,1,Tremembé/São Paulo,-23.460196,-46.624475
9430,1600,550,60,2,2,1,2,0,0,1,Tucuruvi/São Paulo,-23.481166,-46.599992
9431,1900,480,125,3,2,1,1,0,0,0,Tucuruvi/São Paulo,-23.482762,-46.613192
9432,1500,402,65,2,2,1,1,0,0,0,Tucuruvi/São Paulo,-23.500251,-46.634611
9433,2700,0,110,2,2,1,1,1,0,1,Tucuruvi/São Paulo,-23.488116,-46.6234
9434,1500,520,43,1,2,1,1,1,0,1,Tucuruvi/São Paulo,-23.481936,-46.606954
9435,1500,1138,100,2,2,1,1,0,0,1,Tucuruvi/São Paulo,-23.488116,-46.6234
9436,2000,1144,140,3,2,1,1,0,0,1,Tucuruvi/São Paulo,-23.468798,-46.615936
9437,1800,900,95,3,2,1,2,1,0,0,Tucuruvi/São Paulo,-23.475741,-46.612531
9438,2000,780,110,3,2,1,2,0,0,0,Tucuruvi/São Paulo,-23.488022,-46.601643
9439,1381,1160,83,3,2,1,2,1,0,1,Tucuruvi/São Paulo,-23.484347,-46.610099
9440,1800,1116,93,3,2,1,3,0,0,1,Tucuruvi/São Paulo,-23.4758,-46.620727
9441,2100,436,67,3,2,1,1,0,0,1,Tucuruvi/São Paulo,-23.472621,-46.600293
9442,1550,564,78,3,2,1,1,0,0,1,Tucuruvi/São Paulo,-23.476686,-46.623744
9443,999,240,60,2,2,1,1,0,0,0,Tucuruvi/São Paulo,-23.465327,-46.603609
9444,1600,530,53,2,2,1,1,0,0,1,Tucuruvi/São Paulo,-23.481166,-46.599992
9445,1500,652,60,2,2,1,2,0,0,1,Tucuruvi/São Paulo,-23.475149,-46.625256
9446,1400,458,60,2,2,1,1,1,0,0,Tucuruvi/São Paulo,-23.469621,-46.611301
9447,3000,1846,148,3,4,3,3,0,0,0,Tucuruvi/São Paulo,-23.483091,-46.613641
9448,1550,520,42,1,2,1,1,0,0,1,Tucuruvi/São Paulo,-23.481936,-46.606954
9449,1500,480,57,2,2,1,1,1,0,1,Tucuruvi/São Paulo,-23.48226,-46.599913
9450,1500,520,42,1,2,1,1,0,0,1,Tucuruvi/São Paulo,-23.481643,-46.609486
9451,1400,650,60,2,2,1,1,0,0,0,Tucuruvi/São Paulo,-23.469606,-46.598969
9452,1200,1780,161,3,3,1,2,1,0,0,Tucuruvi/São Paulo,-23.475741,-46.612531
9453,1900,875,90,3,2,1,2,0,0,1,Tucuruvi/São Paulo,-23.482734,-46.613595
9454,1500,640,80,3,2,1,1,0,0,0,Tucuruvi/São Paulo,-23.491888,-46.590474
9455,1800,1245,140,3,2,1,3,0,0,1,Tucuruvi/São Paulo,-23.478498,-46.605265
9456,1900,630,70,3,2,1,2,0,0,1,Vila Guilherme/São Paulo,-23.503431,-46.609109
9457,1100,250,50,2,2,1,1,0,0,0,Vila Guilherme/São Paulo,-23.511554,-46.612608
9458,2220,2100,144,3,4,1,2,0,0,0,Vila Guilherme/São Paulo,-23.504136,-46.601295
9459,1600,326,53,2,2,1,1,0,0,1,Vila Guilherme/São Paulo,-23.516618,-46.605505
9460,1400,450,47,2,2,1,1,0,0,1,Vila Guilherme/São Paulo,-23.517794,-46.607984
9461,1600,660,63,2,2,1,1,0,0,1,Vila Guilherme/São Paulo,-23.51815,-46.612737
9462,1300,850,77,2,2,1,1,0,0,0,Vila Guilherme/São Paulo,-23.520336,-46.596508
9463,2200,800,79,2,2,1,2,0,0,1,Vila Guilherme/São Paulo,-23.512509,-46.609078
9464,2100,0,60,2,2,1,1,0,0,1,Vila Guilherme/São Paulo,-23.509333,-46.605327
9465,2500,400,55,2,2,1,1,1,0,0,Vila Guilherme/São Paulo,-23.499396,-46.594474
9466,1700,330,53,2,2,1,1,0,0,0,Vila Guilherme/São Paulo,-23.516621,-46.605496
9467,1200,195,61,2,2,1,1,0,0,0,Vila Guilherme/São Paulo,-23.5125,-46.611104
9468,3990,2265,290,3,5,2,3,0,0,1,Vila Guilherme/São Paulo,-23.504136,-46.601295
9469,1700,400,60,2,2,1,1,1,0,0,Vila Guilherme/São Paulo,-23.510134,-46.602112
9470,1200,402,55,2,2,1,1,0,0,0,Vila Guilherme/São Paulo,-23.508052,-46.608175
9471,1200,362,60,2,2,1,2,0,0,0,Vila Guilherme/São Paulo,-23.515302,-46.607943
9472,1800,700,80,2,2,1,1,1,0,0,Vila Guilherme/São Paulo,-23.520336,-46.596508
9473,1000,0,50,1,2,1,1,0,0,0,Vila Guilherme/São Paulo,-23.519524,-46.60568
9474,1500,388,50,2,2,1,1,1,0,1,Vila Guilherme/São Paulo,-23.51884,-46.604295
9475,2700,1150,110,3,2,1,2,1,0,1,Vila Guilherme/São Paulo,-23.504248,-46.600997
9476,1850,360,53,2,2,1,1,1,0,1,Vila Guilherme/São Paulo,-23.516618,-46.605505
9477,2400,350,53,2,2,1,1,0,0,0,Vila Guilherme/São Paulo,-23.51845,-46.601037
9478,2700,600,96,3,3,1,2,0,0,0,Vila Guilherme/São Paulo,-23.499948,-46.593253
9479,1250,850,77,2,2,1,1,1,0,0,Vila Guilherme/São Paulo,-23.520336,-46.596508
9480,950,1,55,1,2,1,1,0,0,0,Vila Guilherme/São Paulo,-23.500694,-46.598921
9481,2000,0,58,2,2,1,1,1,1,1,Vila Guilherme/São Paulo,-23.510134,-46.602112
9482,1650,325,56,2,2,1,1,1,0,1,Vila Guilherme/São Paulo,-23.516429,-46.60572
9483,1650,325,56,2,2,1,1,1,0,1,Vila Guilherme/São Paulo,-23.516618,-46.605505
9484,1800,400,61,2,2,1,1,1,1,1,Vila Guilherme/São Paulo,-23.51871,-46.603784
9485,1300,600,70,3,2,1,2,0,0,1,Vila Maria/São Paulo,-23.518716,-46.587196
9486,1050,850,73,2,2,1,1,0,0,0,Vila Maria/São Paulo,-23.518716,-46.587196
9487,1600,292,62,2,2,1,1,0,0,1,Vila Maria/São Paulo,-23.513511,-46.588625
9488,1600,292,62,2,2,1,1,0,0,1,Vila Maria/São Paulo,-23.513511,-46.588625
9489,1800,340,45,2,2,1,1,0,1,1,Vila Maria/São Paulo,-23.516304,-46.590937
9490,2000,302,62,2,2,1,1,1,0,1,Vila Maria/São Paulo,-23.513636,-46.588062
9491,1100,0,40,1,2,1,1,0,0,0,Vila Maria/São Paulo,-23.510546,-46.584983
9492,850,236,43,1,2,1,1,0,0,0,Vila Maria/São Paulo,-23.511107,-46.592571
9493,3000,0,79,2,2,1,1,0,0,1,Vila Maria/São Paulo,-23.517587,-46.590535
9494,750,382,56,1,2,1,1,1,0,0,Vila Maria/São Paulo,-23.516653,-46.58988
9495,1200,0,80,2,2,1,1,0,0,0,Vila Maria/São Paulo,-23.519577,-46.584927
9496,1100,0,70,2,2,1,1,0,0,0,Vila Maria/São Paulo,-23.507732,-46.584039
9497,800,230,48,1,2,1,1,0,0,0,Vila Maria/São Paulo,-23.519566,-46.577841
9498,790,294,42,1,2,1,1,0,0,0,Vila Maria/São Paulo,-23.51134,-46.592636
9499,2900,800,79,3,2,1,1,0,0,0,Vila Maria/São Paulo,-23.517587,-46.590535
9500,1300,0,80,3,2,1,1,0,0,0,Vila Maria/São Paulo,-23.51605,-46.58206
9501,950,463,67,2,2,1,1,1,0,0,Vila Maria/São Paulo,-23.516653,-46.58988
9502,2500,0,60,1,2,1,2,1,0,1,Vila Maria/São Paulo,-23.518716,-46.587196
9503,1500,340,45,2,2,1,1,0,0,1,Vila Maria/São Paulo,-23.513511,-46.588625
9504,1200,1,40,1,2,1,1,0,0,0,Vila Maria/São Paulo,-23.515765,-46.588859
9505,750,453,56,1,2,1,1,1,0,0,Vila Maria/São Paulo,-23.516653,-46.58988
9506,1973,227,45,2,2,1,1,1,0,1,Vila Maria/São Paulo,-23.513636,-46.588062
9507,2000,450,69,3,2,1,1,0,0,1,Vila Maria/São Paulo,-23.508887,-46.593532
9508,850,318,43,1,2,1,1,0,0,0,Vila Maria/São Paulo,-23.513092,-46.589628
9509,800,0,50,1,2,1,1,0,0,0,Vila Maria/São Paulo,-23.507732,-46.584039
9510,1900,290,60,2,2,1,1,1,0,0,Vila Maria/São Paulo,-23.513511,-46.588625
9511,1600,665,67,3,2,1,2,1,0,1,Vila Maria/São Paulo,-23.506068,-46.578639
9512,6000,0,313,5,8,4,4,1,0,1,Medeiros/São Paulo,-23.599178,-46.728962
9513,3000,1750,165,4,5,2,4,0,0,1,Medeiros/São Paulo,-23.599178,-46.728962
9514,4500,1625,190,3,4,3,3,0,0,1,Medeiros/São Paulo,-23.599178,-46.728962
9515,3800,1826,165,4,5,2,4,0,0,1,Medeiros/São Paulo,-23.599178,-46.728962
9516,3500,1490,140,3,3,1,3,0,0,1,Medeiros/São Paulo,-23.599178,-46.728962
9517,4000,1510,145,4,3,2,2,0,0,1,Medeiros/São Paulo,-23.599178,-46.728962
9518,5000,0,150,4,5,2,3,0,0,1,Medeiros/São Paulo,-23.599436,-46.729591
9519,2900,1500,145,4,4,2,2,0,0,1,Medeiros/São Paulo,-23.599178,-46.728962
9520,4000,1580,145,4,3,2,2,0,0,1,Medeiros/São Paulo,-23.599178,-46.728962
9521,4000,1400,140,3,5,1,3,0,0,1,Medeiros/São Paulo,-23.599178,-46.728962
9522,3500,1600,165,4,4,3,2,0,0,1,Medeiros/São Paulo,-23.599178,-46.728962
9523,5000,2225,290,4,6,4,5,0,0,1,Medeiros/São Paulo,-23.599436,-46.729591
9524,1497,730,100,3,3,1,1,1,0,1,Medeiros/São Paulo,-23.599436,-46.729591
9525,2800,0,140,4,3,2,2,1,0,1,Medeiros/São Paulo,-23.599436,-46.729591
9526,2000,673,75,3,2,1,2,0,0,0,Medeiros/São Paulo,-23.599557,-46.729802
9527,1800,600,72,3,2,1,2,1,0,1,Medeiros/São Paulo,-23.599557,-46.729802
9528,1600,911,65,2,2,1,2,1,0,1,Medeiros/São Paulo,-23.599557,-46.729802
9529,1850,650,75,3,2,1,2,1,0,1,Medeiros/São Paulo,-23.599641,-46.729786
9530,2000,911,65,2,2,1,2,1,1,1,Medeiros/São Paulo,-23.599729,-46.729863
9531,9000,2280,574,4,1,4,5,0,0,1,Medeiros/São Paulo,-23.59927,-46.730146
9532,2600,1404,140,3,3,1,2,1,0,1,Medeiros/São Paulo,-23.599178,-46.728962
9533,3000,1469,145,3,5,2,2,0,0,1,Medeiros/São Paulo,-23.599178,-46.728962
9534,3000,1600,145,4,5,2,2,1,0,1,Medeiros/São Paulo,-23.599178,-46.728962
9535,3000,1200,140,4,4,2,2,0,0,1,Medeiros/São Paulo,-23.599178,-46.728962
9536,3500,1250,147,4,4,2,3,0,0,1,Medeiros/São Paulo,-23.599462,-46.730378
9537,1700,898,70,2,2,1,1,1,0,1,Medeiros/São Paulo,-23.600267,-46.729922
9538,2000,630,75,3,2,1,1,1,0,1,Medeiros/São Paulo,-23.600303,-46.729936
9539,1600,868,60,2,2,1,2,1,0,1,Medeiros/São Paulo,-23.600303,-46.729936
9540,2700,432,60,2,2,1,1,1,1,1,Água Rasa/São Paulo,-23.570116,-46.570955
9541,2100,650,80,3,2,1,2,0,0,0,Água Rasa/São Paulo,-23.565033,-46.562373
9542,2200,550,76,2,2,1,2,0,0,0,Água Rasa/São Paulo,-23.565033,-46.562373
9543,2100,540,76,3,2,1,2,0,0,1,Água Rasa/São Paulo,-23.566441,-46.562879
9544,3000,1000,112,3,3,1,3,1,1,1,Água Rasa/São Paulo,-23.559367,-46.570636
9545,3400,1000,155,2,2,1,2,1,0,0,Água Rasa/São Paulo,-23.56371,-46.574344
9546,5000,1100,120,3,4,1,3,1,1,1,Água Rasa/São Paulo,-23.559991,-46.572431
9547,3200,550,74,3,3,1,2,0,1,1,Água Rasa/São Paulo,-23.559367,-46.570636
9548,3100,1057,113,3,3,1,2,0,0,1,Água Rasa/São Paulo,-23.553208,-46.581889
9549,2300,570,73,3,2,1,2,0,0,0,Água Rasa/São Paulo,-23.565033,-46.562373
9550,2240,677,83,3,2,1,2,1,0,1,Água Rasa/São Paulo,-23.556442,-46.57615
9551,3000,1368,133,3,4,3,2,0,1,0,Água Rasa/São Paulo,-23.553208,-46.581889
9552,2800,800,77,3,2,1,2,0,0,0,Água Rasa/São Paulo,-23.560179,-46.569445
9553,2900,550,79,3,2,1,2,1,1,0,Água Rasa/São Paulo,-23.559797,-46.571548
9554,3100,400,60,2,2,1,1,1,1,1,Água Rasa/São Paulo,-23.570116,-46.570955
9555,2500,918,98,3,2,1,2,0,0,1,Água Rasa/São Paulo,-23.556692,-46.575867
9556,2600,607,68,3,2,1,2,0,0,0,Água Rasa/São Paulo,-23.564144,-46.561446
9557,2000,800,60,2,2,1,2,0,0,1,Água Rasa/São Paulo,-23.558168,-46.574041
9558,1200,577,55,2,2,1,1,1,0,1,Água Rasa/São Paulo,-23.565773,-46.571346
9559,2801,600,82,3,2,1,2,0,0,0,Água Rasa/São Paulo,-23.567385,-46.583165
9560,2350,650,76,2,2,1,2,0,0,1,Água Rasa/São Paulo,-23.565033,-46.562373
9561,2600,0,83,3,2,1,1,1,0,1,Água Rasa/São Paulo,-23.556442,-46.57615
9562,2700,714,78,3,2,1,2,0,1,0,Água Rasa/São Paulo,-23.560179,-46.569445
9563,1250,550,50,2,2,1,1,1,0,0,Água Rasa/São Paulo,-23.569132,-46.561795
9564,1600,554,62,2,2,1,1,0,0,1,Água Rasa/São Paulo,-23.563212,-46.560688
9565,3300,0,80,3,3,1,2,1,0,1,Água Rasa/São Paulo,-23.560179,-46.569445
9566,1350,0,89,2,2,1,1,0,0,0,Água Rasa/São Paulo,-23.550399,-46.580311
9567,1800,610,62,2,2,1,1,0,0,1,Água Rasa/São Paulo,-23.565773,-46.571346
9568,1620,800,83,3,2,1,2,1,0,1,Água Rasa/São Paulo,-23.556442,-46.57615
9569,1700,700,76,3,2,1,2,1,1,0,Aricanduva/São Paulo,-23.537761,-46.545056
9570,1250,656,72,3,2,1,2,0,0,1,Aricanduva/São Paulo,-23.538054,-46.538279
9571,1000,650,72,3,2,1,2,0,0,1,Aricanduva/São Paulo,-23.53783,-46.536628
9572,2000,775,70,3,2,1,2,1,0,1,Aricanduva/São Paulo,-23.537761,-46.545056
9573,1500,0,56,2,2,1,1,1,1,0,Aricanduva/São Paulo,-23.549844,-46.522175
9574,1799,590,52,2,2,1,1,1,0,0,Aricanduva/São Paulo,-23.537806,-46.542156
9575,1200,470,54,2,2,1,1,0,0,0,Aricanduva/São Paulo,-23.538054,-46.538279
9576,1800,590,52,2,2,1,1,0,0,0,Aricanduva/São Paulo,-23.537806,-46.542156
9577,1800,800,68,3,2,1,1,0,0,0,Aricanduva/São Paulo,-23.536374,-46.543065
9578,1500,590,52,2,2,1,1,0,0,0,Aricanduva/São Paulo,-23.537806,-46.542156
9579,1350,660,53,2,2,1,2,0,0,1,Aricanduva/São Paulo,-23.536581,-46.544423
9580,1200,642,52,2,2,1,1,0,0,0,Aricanduva/São Paulo,-23.538268,-46.538619
9581,1350,590,52,2,2,1,1,0,0,0,Aricanduva/São Paulo,-23.537806,-46.542156
9582,1800,590,52,2,2,1,1,0,0,0,Aricanduva/São Paulo,-23.53727,-46.539615
9583,1200,0,36,2,2,1,1,0,0,0,Aricanduva/São Paulo,-23.534447,-46.542403
9584,1100,0,67,2,2,1,1,0,0,0,Aricanduva/São Paulo,-23.536948,-46.537385
9585,1800,590,52,2,2,1,1,1,0,0,Aricanduva/São Paulo,-23.537806,-46.542156
9586,1200,468,54,2,2,1,1,0,0,0,Aricanduva/São Paulo,-23.538659,-46.540857
9587,1500,0,52,2,2,1,1,1,0,0,Aricanduva/São Paulo,-23.549507,-46.522015
9588,1100,774,62,2,2,1,1,1,0,0,Aricanduva/São Paulo,-23.538514,-46.540155
9589,900,879,62,2,2,1,2,1,0,0,Aricanduva/São Paulo,-23.538514,-46.540155
9590,1800,590,52,2,2,1,1,1,0,0,Aricanduva/São Paulo,-23.537806,-46.542156
9591,1100,642,55,2,2,1,1,1,0,0,Aricanduva/São Paulo,-23.539012,-46.542512
9592,1500,500,57,2,2,1,1,1,0,1,Aricanduva/São Paulo,-23.537049,-46.54532
9593,2000,0,52,2,2,1,1,0,0,0,Aricanduva/São Paulo,-23.53727,-46.539615
9594,1150,950,62,2,2,1,2,1,0,0,Aricanduva/São Paulo,-23.538514,-46.540155
9595,900,330,45,2,2,1,1,0,0,0,Aricanduva/São Paulo,-23.573798,-46.502189
9596,1300,70,42,2,2,1,1,0,0,0,Aricanduva/São Paulo,-23.536357,-46.536606
